,action_code,action_code_full,amendment_indicator,amendment_number,back_reference_schedule_name,back_reference_transaction_id,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_district,candidate_office_state,candidate_party,candidate_prefix,candidate_suffix,category_code,category_code_full,committee_id,conduit_committee_city,conduit_committee_id,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,disbursement_dt,dissemination_date,election_type,election_type_full,expenditure_amount,expenditure_date,expenditure_description,file_number,filer_first_name,filer_last_name,filer_middle_name,filer_prefix,filer_suffix,filing_date,filing_form,form_line_number,image_number,independent_sign_date,independent_sign_name,is_notice,line_number,link_id,memo_code,memo_code_full,memo_text,memoed_subtotal,most_recent,notary_commission_expiration_date,notary_sign_date,notary_sign_name,office_total_ytd,original_sub_id,payee_city,payee_first_name,payee_last_name,payee_middle_name,payee_name,payee_prefix,payee_state,payee_street_1,payee_street_2,payee_suffix,payee_zip,pdf_url,previous_file_number,report_type,report_year,schedule_type,schedule_type_full,sub_id,support_oppose_indicator,transaction_id,committee
35,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,26383.65,2022-10-31 00:00:00,ESTIMATED COST - IN-KIND FOR CANVASSING AND PHONE BANKING SERVICES 10/31-11/8,1658983,,,,,,2022-11-03,F5,,202211039546707425,,,True,,4110420221604926004,,,,False,True,,,,162060.31,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202211039546707425,1657721,24,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4110420221604929027,S,500027183,WE VOTE WE WIN
36,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,26383.65,2022-10-31 00:00:00,ESTIMATED COST - IN-KIND FOR CANVASSING AND PHONE BANKING SERVICES 10/31-11/8,1657721,,,,,,2022-11-01,F5,,202211019546697181,,,True,,4110220221604064001,,,,False,False,,,,162060.31,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202211019546697181,1657721,24,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4110220221604067004,S,500027183,WE VOTE WE WIN
37,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,10864.49,2022-10-31 00:00:00,ACTUAL COST - IN-KIND FOR CANVASSING AND PHONE BANKING SERVICES 10/31-11/8,1681074,,,,,,2023-01-27,F5,,202301279575092730,,,False,,4012820231720822000,,,,False,True,,,,126116.47,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202301279575092730,1681074,YE,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4013020231720912303,S,500027183,WE VOTE WE WIN
38,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,007,Campaign Event Expenses,C90017088,,,,,,,,,,G2022,GENERAL,672.0,2022-10-30 00:00:00,GOTV CAMPAIGN MANAGEMENT SERVICES (ESTIMATED),1657145,,,,,,2022-10-31,F5,,202210319546694284,,,True,,4110120221593449005,,,,False,True,,,,201162.08,,LAS VEGAS,,,,THB CONSULTING LLC,,NV,6543 S LAS VEGAS BLVD,,,89119.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210319546694284,1657145,24,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4110120221593451014,S,F57.4179,CLIMATE REALITY ACTION FUND
39,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,001,Administrative/Salary/Overhead Expenses ,C90017088,,,,,,,,,,G2022,GENERAL,33.02,2022-10-30 00:00:00,STAFF TIME SPENT ON DOOR TO DOOR GOTV (ESTIMATED),1657145,,,,,,2022-10-31,F5,,202210319546694283,,,True,,4110120221593449005,,,,False,True,,,,201195.1,,ROSELAND,,,,ADP,,NJ,1 ADP BOULEVARD,,,7068.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210319546694283,1657145,24,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4110120221593451011,S,F57.4176,CLIMATE REALITY ACTION FUND
40,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,007,Campaign Event Expenses,C90017088,,,,,,,,,,G2022,GENERAL,672.0,2022-10-30 00:00:00,GOTV CAMPAIGN MANAGEMENT SERVICES - ACTUAL COST (EST. ON 10/31/22 24-HR RPT),1686677,,,,,,2023-01-31,F5,,202301319577873985,,,False,,4020120231721658006,,,,False,True,,,,178662.08,,LAS VEGAS,,,,THB CONSULTING LLC,,NV,6543 S LAS VEGAS BLVD,,,89119.0,https://docquery.fec.gov/cgi-bin/fecimg/?202301319577873985,1686677,YE,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4020120231721663749,S,F57.4166,CLIMATE REALITY ACTION FUND
41,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,001,Administrative/Salary/Overhead Expenses ,C90017088,,,,,,,,,,G2022,GENERAL,33.02,2022-10-30 00:00:00,STAFF TIME SPENT ON DOOR TO DOOR GOTV - ACTUAL COST (EST. ON 10/31/22 24-HR RPT),1686677,,,,,,2023-01-31,F5,,202301319577873979,,,False,,4020120231721658006,,,,False,True,,,,178695.1,,ROSELAND,,,,ADP,,NJ,1 ADP BOULEVARD,,,7068.0,https://docquery.fec.gov/cgi-bin/fecimg/?202301319577873979,1686677,YE,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4020120231721663731,S,F57.4170,CLIMATE REALITY ACTION FUND
42,N,NO CHANGE,A,3.0,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C00341396,,,,,,,,,2022-10-29,G2022,,245.65,2022-10-29 00:00:00,PHONE BANKING - ESTIMATE,1735192,TOM,MATZZIE,,,,2023-11-13,F3X,F3X-24,202311139599048406,2022-11-24,"MATZZIE, TOM",False,24.0,4111320231810135053,,,,False,True,,,,379.36,,SANTA ANA,,,,SCALE TO WIN,,CA,13742 HARPER ST,,,927031419.0,https://docquery.fec.gov/cgi-bin/fecimg/?202311139599048406,1720562,12R,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111620231810702112,S,500039464,MOVEON.ORG POLITICAL ACTION
43,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90011156,,,,,,,,,,G2022,GENERAL,7000.0,2022-10-29 00:00:00,DIGITAL ADVERTISING,1656709,,,,,,2022-10-30,F5,,202210309546675004,,,True,,4103120221593133001,,,,False,True,,,,11517.79,,MENLO PARK,,,,"FACEBOOK, INC.",,CA,1 HACKER WAY,,,940251456.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210309546675004,1656709,24,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4103120221593135031,S,VN7CZAJ35A0,WORKING AMERICA
44,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90011156,,,,,,,,,,G2022,GENERAL,7000.0,2022-10-29 00:00:00,DIGITAL ADVERTISING,1681111,,,,,,2023-01-28,F5,,202301289575093038,,,False,,4012820231720822002,,,,False,True,,,,11517.79,,MENLO PARK,,,,"FACEBOOK, INC.",,CA,1 HACKER WAY,,,940251456.0,https://docquery.fec.gov/cgi-bin/fecimg/?202301289575093038,1681111,YE,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4013020231720912111,S,VN7CZAJ35A0,WORKING AMERICA
45,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00547349,,,,,,,,,2022-10-28,G2022,,11959.19,2022-10-28 00:00:00,PRINTING & SHIPPING - ESTIMATE,1656308,KEITH,YETTER,,,,2022-10-29,F24,F24-24,202210299546673738,2022-10-29,"YETTER, KEITH",True,24.0,4103020221593097003,,,,False,True,,,,12691.61,,MANSFIELD CENTER,,,,"MISSION CONTROL, INC.",,CT,114A MANSFIELD HOLLOW RD,,,62501316.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210299546673738,1656308,24,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4103020221593119046,S,VNTPKA3E529,NEXTGEN CLIMATE ACTION COMMITTEE
46,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-10-28,G2022,,2023.39,2022-10-28 00:00:00,"CANVASSING LITERATURE PRINTING, PRODUCTION, AND SHIPPING (ESTIMATE)",1656301,BEN,UNGER,,,,2022-10-29,F24,F24-24,202210299546673710,2022-10-29,"UNGER, BEN",True,24.0,4103020221593097000,,,,False,True,,,,103851.21,,CHICAGO,,,,PENDULUM CREATIVE GROUP LLC,,IL,4200 W DIVERSEY AVE,STE 23B,,606392047.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210299546673710,1656301,24,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4103020221593119013,S,VSG8MA33615,FOR OUR FUTURE
47,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-10-27,G2022,,3651.21,2022-10-27 00:00:00,"CANVASSING LITERATURE PRINTING, PRODUCTION, AND SHIPPING (ESTIMATE)",1655927,BEN,UNGER,,,,2022-10-28,F24,F24-24,202210289546668807,2022-10-28,"UNGER, BEN",True,24.0,4102920221592947030,,,,False,True,,,,101827.82,,CHICAGO,,,,PENDULUM CREATIVE GROUP LLC,,IL,4200 W DIVERSEY AVE,STE 23B,,606392047.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210289546668807,1655927,24,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102920221593087093,S,VSG8MA334P7,FOR OUR FUTURE
48,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90011156,,,,,,,,,,G2022,GENERAL,1744.0,2022-10-27 00:00:00,SMS COMMUNICATIONS,1655964,,,,,,2022-10-28,F5,,202210289546668945,,,True,,4102920221592949006,,,,False,True,,,,4517.79,,ASHEVILLE,,,,LINK2TEK,,NC,PO BOX 8414,,,288148414.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210289546668945,1655964,24,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102920221592950023,S,VN7CZAJ2Y89,WORKING AMERICA
49,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90011156,,,,,,,,,,G2022,GENERAL,1744.0,2022-10-27 00:00:00,SMS COMMUNICATIONS,1681111,,,,,,2023-01-28,F5,,202301289575093054,,,False,,4012820231720822002,,,,False,True,,,,11517.79,,ASHEVILLE,,,,LINK2TEK,,NC,PO BOX 8414,,,288148414.0,https://docquery.fec.gov/cgi-bin/fecimg/?202301289575093054,1681111,YE,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4013020231720912161,S,VN7CZAJ2Y89,WORKING AMERICA
50,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,007,Campaign Event Expenses,C90017088,,,,,,,,,,G2022,GENERAL,384.0,2022-10-25 00:00:00,GOTV CAMPAIGN MANAGEMENT SERVICES,1651148,,,,,,2022-10-26,F5,,202210269541706137,,,True,,4102720221592350004,,,,False,True,,,,200490.08,,LAS VEGAS,,,,THB CONSULTING LLC,,NV,6543 S LAS VEGAS BLVD,,,89119.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541706137,1651148,24,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102720221592352135,S,F57.4161,CLIMATE REALITY ACTION FUND
51,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00817536,,,,,,,,,2022-10-25,G2022,,5664.65,2022-10-25 00:00:00,MAIL PRODUCTION + POSTAGE (ESTIMATE),1649071,JEREMY,BEGUN,,,,2022-10-25,F24,F24-24,202210259541638745,2022-10-25,"BEGUN, JEREMY",True,24.0,4102520221590890039,,,,False,True,,,,49936.94,,WASHINGTON,,,,"THE PIVOT GROUP, INC.",,DC,3 DUPONT CIR NW,,,200361108.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541638745,1649071,24,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102520221591670853,S,500297476,CLIMATE POWER ACTION
52,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C00684969,,,,,,,,,2022-10-14,G2022,,460.5,2022-10-25 00:00:00,DIGITAL ADVERTISING,1686651,BARBARA,GOLDBERG GOLDMAN,,,,2023-01-31,F3X,F3X-24,202301319577873356,2022-12-08,"GOLDBERG GOLDMAN, BARBARA",False,24.0,4020120231721657250,,,,False,True,,,,460.5,,WASHINGTON,,,,ADBEAT DIGITAL,,DC,1725 I ST NW,STE 300,,200062423.0,https://docquery.fec.gov/cgi-bin/fecimg/?202301319577873356,1670644,30G,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4020820231723599170,S,500099814,JDCA PAC
53,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,007,Campaign Event Expenses,C90017088,,,,,,,,,,G2022,GENERAL,384.0,2022-10-25 00:00:00,GOTV CAMPAIGN MANAGEMENT SERVICES,1686677,,,,,,2023-01-31,F5,,202301319577873984,,,False,,4020120231721658006,,,,False,True,,,,177990.08,,LAS VEGAS,,,,THB CONSULTING LLC,,NV,6543 S LAS VEGAS BLVD,,,89119.0,https://docquery.fec.gov/cgi-bin/fecimg/?202301319577873984,1686677,YE,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4020120231721663746,S,F57.4159,CLIMATE REALITY ACTION FUND
54,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,20369.54,2022-10-24 00:00:00,ESTIMATED COST - PHONE BANKING AND CANVASSING SERVICES 10/24-10/30,1649133,,,,,,2022-10-25,F5,,202210259541641617,,,True,,4102520221590893008,,,,False,True,,,,135676.66,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541641617,1649133,24,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102520221590895077,S,500026779,WE VOTE WE WIN
55,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,16489.78,2022-10-24 00:00:00,ACTUAL COST - IN-KIND FOR PHONE BANKING AND CANVASSING SERVICES 10/24-10/30,1681074,,,,,,2023-01-27,F5,,202301279575092728,,,False,,4012820231720822000,,,,False,True,,,,126116.47,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202301279575092728,1681074,YE,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4013020231720912299,S,500026779,WE VOTE WE WIN
56,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-10-22,G2022,,300.0,2022-10-22 00:00:00,DIGITAL ADVERTISING (ESTIMATE),1647620,BEN,UNGER,,,,2022-10-23,F24,F24-24,202210239541502319,2022-10-23,"UNGER, BEN",True,24.0,4102420221590569012,,,,False,True,,,,98176.61,,MENLO PARK,,,,FACEBOOK,,CA,1 HACKER WAY,,,940251456.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210239541502319,1647620,24,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102420221590870056,S,VSG8MA32FS4,FOR OUR FUTURE
57,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-10-22,G2022,,277.5,2022-10-22 00:00:00,DIGITAL COMMUNICATIONS SERVICES (ESTIMATE),1647620,BEN,UNGER,,,,2022-10-23,F24,F24-24,202210239541502316,2022-10-23,"UNGER, BEN",True,24.0,4102420221590569012,,,,False,True,,,,98176.61,,WASHINGTON,,,,FOR OUR FUTURE ACTION FUND,,DC,PO BOX 34390,,,200434390.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210239541502316,1647620,24,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102420221590870051,S,VSG8MA32FT2,FOR OUR FUTURE
58,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-10-22,G2022,,7812.5,2022-10-22 00:00:00,DIGITAL ADVERTISING (ESTIMATE),1647620,BEN,UNGER,,,,2022-10-23,F24,F24-24,202210239541502314,2022-10-23,"UNGER, BEN",True,24.0,4102420221590569012,,,,False,True,,,,98176.61,,CHICAGO,,,,PENDULUM CREATIVE GROUP LLC,,IL,4200 W DIVERSEY AVE,STE 23B,,606392047.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210239541502314,1647620,24,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102420221590870047,S,VSG8MA32FV0,FOR OUR FUTURE
59,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00770149,,,,,,,,,2022-10-22,G2022,,10000.0,2022-10-22 00:00:00,DIGITAL AD BUY AND AD PRODUCTION (ESTIMATE),1646884,JEREMY,BEGUN,,,,2022-10-22,F24,F24-24,202210229541494217,2022-10-22,"BEGUN, JEREMY",True,24.0,4102220221590192053,,,,False,True,,,,750944.0,,CHICAGO,,,,AKPD MESSAGE & MEDIA,,IL,405 W SUPERIOR ST,STE 705,,606548784.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210229541494217,1646884,24,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102220221590209540,S,500066079,SHIELD PAC
60,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,8856.34,2022-10-20 00:00:00,ESTIMATED COST - IN-KIND FOR PHONE BANKING AND CANVASSING SERVICES 10/20-10/23,1646589,,,,,,2022-10-21,F5,,202210219541492229,,,True,,4102120221590111023,,,,False,True,,,,115307.12,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541492229,1646589,24,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102120221590114767,S,500026629,WE VOTE WE WIN
61,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90011156,,,,,,,,,,G2022,GENERAL,29.46,2022-10-20 00:00:00,WAGES AND BENEFITS,1646366,,,,,,2022-10-21,F5,,202210219541487717,,,True,,4102120221590111011,,,,False,True,,,,2773.79,,WASHINGTON,,,,WORKING AMERICA,,DC,815 16TH ST NW,,,200064101.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541487717,1646366,24,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102120221590114416,S,VN7CZAJ1149,WORKING AMERICA
62,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90011156,,,,,,,,,,G2022,GENERAL,1000.0,2022-10-20 00:00:00,DIGITAL ADVERTISING,1646366,,,,,,2022-10-21,F5,,202210219541487698,,,True,,4102120221590111011,,,,False,True,,,,2773.79,,MENLO PARK,,,,"FACEBOOK, INC.",,CA,1 HACKER WAY,,,940251456.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541487698,1646366,24,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102120221590114361,S,VN7CZAJ0YX0,WORKING AMERICA
63,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00817536,,,,,,,,,2022-10-20,G2022,,6705.09,2022-10-20 00:00:00,MAIL PRODUCTION + POSTAGE (ESTIMATE),1645623,JEREMY,BEGUN,,,,2022-10-20,F24,F24-24,202210209537743590,2022-10-20,"BEGUN, JEREMY",True,24.0,4102020221589931096,,,,False,True,,,,44272.29,,WASHINGTON,,,,"THE PIVOT GROUP, INC.",,DC,3 DUPONT CIR NW,,,200361108.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537743590,1645623,24,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102020221590088751,S,500295037,CLIMATE POWER ACTION
64,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,5684.11,2022-10-20 00:00:00,ACTUAL COST - IN-KIND FOR PHONE BANKING AND CANVASSING SERVICES 10/20-10/23,1681074,,,,,,2023-01-27,F5,,202301279575092727,,,False,,4012820231720822000,,,,False,True,,,,126116.47,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202301279575092727,1681074,YE,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4013020231720912295,S,500026629,WE VOTE WE WIN
65,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90011156,,,,,,,,,,G2022,GENERAL,29.46,2022-10-20 00:00:00,WAGES AND BENEFITS,1681111,,,,,,2023-01-28,F5,,202301289575093067,,,False,,4012820231720822002,,,,False,True,,,,11517.79,,WASHINGTON,,,,WORKING AMERICA,,DC,815 16TH ST NW,,,200064101.0,https://docquery.fec.gov/cgi-bin/fecimg/?202301289575093067,1681111,YE,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4013020231720912200,S,VN7CZAJ1149,WORKING AMERICA
66,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90011156,,,,,,,,,,G2022,GENERAL,1000.0,2022-10-20 00:00:00,DIGITAL ADVERTISING,1681111,,,,,,2023-01-28,F5,,202301289575093018,,,False,,4012820231720822002,,,,False,True,,,,11517.79,,MENLO PARK,,,,"FACEBOOK, INC.",,CA,1 HACKER WAY,,,940251456.0,https://docquery.fec.gov/cgi-bin/fecimg/?202301289575093018,1681111,YE,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4013020231720912051,S,VN7CZAJ0YX0,WORKING AMERICA
67,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-10-19,G2022,,1179.05,2022-10-19 00:00:00,CANVASSING SERVICES,1654480,BEN,UNGER,,,,2022-10-27,F3X,F3X-24,202210279546345730,2022-10-27,"UNGER, BEN",False,24.0,4102820221592654078,,,,False,True,,,,68692.78,,WASHINGTON,,,,FOR OUR FUTURE ACTION FUND,,DC,PO BOX 34390,,,200434390.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546345730,1654480,12G,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112220221630606169,S,VSG8MA32947,FOR OUR FUTURE
68,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-10-19,G2022,,730.72,2022-10-19 00:00:00,"CANVASSING LITERATURE PRINTING, PRODUCTION, AND SHIPPING",1654480,BEN,UNGER,,,,2022-10-27,F3X,F3X-24,202210279546345706,2022-10-27,"UNGER, BEN",False,24.0,4102820221592654078,,,,False,True,,,,68692.78,,CHICAGO,,,,PENDULUM CREATIVE GROUP LLC,,IL,4200 W DIVERSEY AVE,STE 23B,,606392047.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210279546345706,1654480,12G,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112220221630606120,S,VSG8MA329B2,FOR OUR FUTURE
69,A,ADD,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00770149,,,,,,,,,2022-10-19,G2022,,45000.0,2022-10-19 00:00:00,DIGITAL AD BUY AND AD PRODUCTION (ESTIMATE),1646530,JEREMY,BEGUN,,,,2022-10-21,F24,F24-24,202210219541489635,2022-10-21,"BEGUN, JEREMY",True,24.0,4102120221590108094,,,,False,True,,,,740944.0,,CHICAGO,,,,AKPD MESSAGE & MEDIA,,IL,405 W SUPERIOR ST,STE 705,,606548784.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541489635,1644383,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102120221590172456,S,500066056,SHIELD PAC
70,A,ADD,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00770149,,,,,,,,,2022-10-19,G2022,,125463.0,2022-10-19 00:00:00,DIRECT MAIL (ESTIMATE),1646530,JEREMY,BEGUN,,,,2022-10-21,F24,F24-24,202210219541489633,2022-10-21,"BEGUN, JEREMY",True,24.0,4102120221590108094,,,,False,True,,,,740944.0,,CHICAGO,,,,THE STRATEGY GROUP,,IL,500 W MADISON ST,STE 1000,,606612559.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541489633,1644383,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102120221590172452,S,500065853,SHIELD PAC
71,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,007,Campaign Event Expenses,C90017088,,,,,,,,,,G2022,GENERAL,2064.0,2022-10-19 00:00:00,GOTV CAMPAIGN MANAGEMENT SERVICES (ESTIMATED),1646571,,,,,,2022-10-21,F5,,202210219541490470,,,True,,4102120221590111021,,,,False,True,,,,199956.08,,LAS VEGAS,,,,THB CONSULTING LLC,,NV,6543 S LAS VEGAS BLVD,,,89119.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541490470,1646571,48,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102120221590114757,S,F57.4153,CLIMATE REALITY ACTION FUND
